visit_day,visits
2171-07-24,9
2171-07-25,12
2171-07-26,16
2171-07-27,16
2171-07-28,18
2171-07-29,13
2171-07-30,7
2171-07-31,18
2171-08-01,17
2171-08-02,14
2171-08-03,15
2171-08-04,14
2171-08-05,16
2171-08-06,21
2171-08-07,23
2171-08-08,14
2171-08-09,15
2171-08-10,20
2171-08-11,18
2171-08-12,12
2171-08-13,6
2171-08-14,13
2171-08-15,15
2171-08-16,14
2171-08-17,7
2171-08-18,7
2171-08-19,10
2171-08-20,10
2171-08-21,14
2171-08-22,12
2171-08-23,11
2171-08-24,10
2171-08-25,11
2171-08-26,11
2171-08-27,13
2171-08-28,10
2171-08-29,13
2171-08-30,15
2171-08-31,9
2171-09-01,9
2171-09-02,4
2171-09-03,11
2171-09-04,17
2171-09-05,18
2171-09-06,17
2171-09-07,15
2171-09-08,7
2171-09-09,6
2171-09-10,13
2171-09-11,21
2171-09-12,13
2171-09-13,13
2171-09-14,16
2171-09-15,11
2171-09-16,17
2171-09-17,12
2171-09-18,14
2171-09-19,15
2171-09-20,20
2171-09-21,14
2171-09-22,13
2171-09-23,19
2171-09-24,14
2171-09-25,13
2171-09-26,16
2171-09-27,11
2171-09-28,13
2171-09-29,9
2171-09-30,12
2171-10-01,15
2171-10-02,9
2171-10-03,10
2171-10-04,10
2171-10-05,13
2171-10-06,10
2171-10-07,18
2171-10-08,16
2171-10-09,14
2171-10-10,10
2171-10-11,10
2171-10-12,16
2171-10-13,14
2171-10-14,12
2171-10-15,13
2171-10-16,7
2171-10-17,20
2171-10-18,14
2171-10-19,17
2171-10-20,22
2171-10-21,13
2171-10-22,19
2171-10-23,15
2171-10-24,11
2171-10-25,17
2171-10-26,17
2171-10-27,11
2171-10-28,18
2171-10-29,15
2171-10-30,8
2171-10-31,12
2171-11-01,19
2171-11-02,22
2171-11-03,22
2171-11-04,19
2171-11-05,16
2171-11-06,17
2171-11-07,21
2171-11-08,12
2171-11-09,15
2171-11-10,10
2171-11-11,17
2171-11-12,16
2171-11-13,10
2171-11-14,15
2171-11-15,12
2171-11-16,21
2171-11-17,20
2171-11-18,18
2171-11-19,17
2171-11-20,16
2171-11-21,17
2171-11-22,12
2171-11-23,12
2171-11-24,19
2171-11-25,15
2171-11-26,14
2171-11-27,17
2171-11-28,21
2171-11-29,24
2171-11-30,9
2171-12-01,14
2171-12-02,15
2171-12-03,20
2171-12-04,13
2171-12-05,21
2171-12-06,13
2171-12-07,19
2171-12-08,18
2171-12-09,17
2171-12-10,21
2171-12-11,15
2171-12-12,16
2171-12-13,15
2171-12-14,20
2171-12-15,16
2171-12-16,18
2171-12-17,19
2171-12-18,13
2171-12-19,15
2171-12-20,12
2171-12-21,16
2171-12-22,7
2171-12-23,13
2171-12-24,11
2171-12-25,6
2171-12-26,15
2171-12-27,20
2171-12-28,14
2171-12-29,12
2171-12-30,10
2171-12-31,14
2172-01-01,14
2172-01-02,9
2172-01-03,12
2172-01-04,10
2172-01-05,14
2172-01-06,19
2172-01-07,15
2172-01-08,12
2172-01-09,13
2172-01-10,18
2172-01-11,26
2172-01-12,11
2172-01-13,14
2172-01-14,11
2172-01-15,13
2172-01-16,20
2172-01-17,12
2172-01-18,15
2172-01-19,20
2172-01-20,18
2172-01-21,16
2172-01-22,22
2172-01-23,6
2172-01-24,18
2172-01-25,15
2172-01-26,8
2172-01-27,7
2172-01-28,12
2172-01-29,14
2172-01-30,14
2172-01-31,13
2172-02-01,10
2172-02-02,8
2172-02-03,12
2172-02-04,14
2172-02-05,18
2172-02-06,12
2172-02-07,10
2172-02-08,17
2172-02-09,8
2172-02-10,11
2172-02-11,9
2172-02-12,11
2172-02-13,11
2172-02-14,15
2172-02-15,14
2172-02-16,14
2172-02-17,12
2172-02-18,22
2172-02-19,10
2172-02-20,17
2172-02-21,14
2172-02-22,7
2172-02-23,12
2172-02-24,20
2172-02-25,12
2172-02-26,18
2172-02-27,8
2172-02-28,17
2172-02-29,17
2172-03-01,14
2172-03-02,11
2172-03-03,20
2172-03-04,12
2172-03-05,20
2172-03-06,13
2172-03-07,13
2172-03-08,13
2172-03-09,12
2172-03-10,17
2172-03-11,14
2172-03-12,23
2172-03-13,13
2172-03-14,19
2172-03-15,15
2172-03-16,14
2172-03-17,12
2172-03-18,14
2172-03-19,11
2172-03-20,15
2172-03-21,10
2172-03-22,8
2172-03-23,13
2172-03-24,16
2172-03-25,21
2172-03-26,15
2172-03-27,14
2172-03-28,16
2172-03-29,11
2172-03-30,13
2172-03-31,10
2172-04-01,14
2172-04-02,16
2172-04-03,13
2172-04-04,8
2172-04-05,20
2172-04-06,18
2172-04-07,12
2172-04-08,13
2172-04-09,11
2172-04-10,16
2172-04-11,14
2172-04-12,12
2172-04-13,12
2172-04-14,5
2172-04-15,15
2172-04-16,20
2172-04-17,17
2172-04-18,11
2172-04-19,12
2172-04-20,12
2172-04-21,23
2172-04-22,11
2172-04-23,14
2172-04-24,16
2172-04-25,17
2172-04-26,18
2172-04-27,14
2172-04-28,18
2172-04-29,13
2172-04-30,20
2172-05-01,18
2172-05-02,15
2172-05-03,8
2172-05-04,14
2172-05-05,12
2172-05-06,12
2172-05-07,10
2172-05-08,19
2172-05-09,12
2172-05-10,9
2172-05-11,16
2172-05-12,8
2172-05-13,14
2172-05-14,17
2172-05-15,10
2172-05-16,13
2172-05-17,12
2172-05-18,14
2172-05-19,10
2172-05-20,14
2172-05-21,7
2172-05-22,14
2172-05-23,9
2172-05-24,11
2172-05-25,13
2172-05-26,12
2172-05-27,19
2172-05-28,18
2172-05-29,16
2172-05-30,13
2172-05-31,14
2172-06-01,11
2172-06-02,19
2172-06-03,12
2172-06-04,15
2172-06-05,11
2172-06-06,7
2172-06-07,13
2172-06-08,7
2172-06-09,24
2172-06-10,14
2172-06-11,11
2172-06-12,12
2172-06-13,11
2172-06-14,14
2172-06-15,21
2172-06-16,12
2172-06-17,13
2172-06-18,20
2172-06-19,17
2172-06-20,18
2172-06-21,10
2172-06-22,16
2172-06-23,17
2172-06-24,12
2172-06-25,20
2172-06-26,13
2172-06-27,13
2172-06-28,11
2172-06-29,14
2172-06-30,17
2172-07-01,20
2172-07-02,7
2172-07-03,16
2172-07-04,20
2172-07-05,16
2172-07-06,19
2172-07-07,15
2172-07-08,12
2172-07-09,10
2172-07-10,16
2172-07-11,13
2172-07-12,22
2172-07-13,15
2172-07-14,12
2172-07-15,17
2172-07-16,14
2172-07-17,16
2172-07-18,15
2172-07-19,7
2172-07-20,19
2172-07-21,17
2172-07-22,14
2172-07-23,17
2172-07-24,10
2172-07-25,12
2172-07-26,8
2172-07-27,17
2172-07-28,19
2172-07-29,15
2172-07-30,22
2172-07-31,19
2172-08-01,17
2172-08-02,10
2172-08-03,13
2172-08-04,9
2172-08-05,15
2172-08-06,16
2172-08-07,12
2172-08-08,13
2172-08-09,17
2172-08-10,18
2172-08-11,11
2172-08-12,13
2172-08-13,13
2172-08-14,14
2172-08-15,18
2172-08-16,19
2172-08-17,9
2172-08-18,8
2172-08-19,18
2172-08-20,19
2172-08-21,15
2172-08-22,23
2172-08-23,14
2172-08-24,15
2172-08-25,17
2172-08-26,13
2172-08-27,14
2172-08-28,18
2172-08-29,11
2172-08-30,20
2172-08-31,16
2172-09-01,16
2172-09-02,18
2172-09-03,13
2172-09-04,10
2172-09-05,17
2172-09-06,25
2172-09-07,11
2172-09-08,17
2172-09-09,13
2172-09-10,16
2172-09-11,14
2172-09-12,16
2172-09-13,13
2172-09-14,10
2172-09-15,12
2172-09-16,14
2172-09-17,11
2172-09-18,12
2172-09-19,18
2172-09-20,14
2172-09-21,15
2172-09-22,15
2172-09-23,11
2172-09-24,13
2172-09-25,14
2172-09-26,27
2172-09-27,18
2172-09-28,12
2172-09-29,14
2172-09-30,19
2172-10-01,12
2172-10-02,12
2172-10-03,16
2172-10-04,20
2172-10-05,8
2172-10-06,12
2172-10-07,13
2172-10-08,9
2172-10-09,13
2172-10-10,13
2172-10-11,14
2172-10-12,10
2172-10-13,20
2172-10-14,16
2172-10-15,7
2172-10-16,9
2172-10-17,18
2172-10-18,17
2172-10-19,14
2172-10-20,23
2172-10-21,17
2172-10-22,11
2172-10-23,18
2172-10-24,20
2172-10-25,12
2172-10-26,20
2172-10-27,13
2172-10-28,14
2172-10-29,16
2172-10-30,7
2172-10-31,19
2172-11-01,13
2172-11-02,11
2172-11-03,19
2172-11-04,17
2172-11-05,16
2172-11-06,20
2172-11-07,13
2172-11-08,13
2172-11-09,19
2172-11-10,15
2172-11-11,19
2172-11-12,17
2172-11-13,12
2172-11-14,15
2172-11-15,10
2172-11-16,12
2172-11-17,20
2172-11-18,15
2172-11-19,25
2172-11-20,16
2172-11-21,10
2172-11-22,19
2172-11-23,10
2172-11-24,8
2172-11-25,16
2172-11-26,16
2172-11-27,16
2172-11-28,22
2172-11-29,10
2172-11-30,15
2172-12-01,9
2172-12-02,14
2172-12-03,8
2172-12-04,11
2172-12-05,21
2172-12-06,11
2172-12-07,18
2172-12-08,21
2172-12-09,14
2172-12-10,16
2172-12-11,10
2172-12-12,18
2172-12-13,15
2172-12-14,11
2172-12-15,18
2172-12-16,13
2172-12-17,7
2172-12-18,8
2172-12-19,16
2172-12-20,15
2172-12-21,9
2172-12-22,10
2172-12-23,13
2172-12-24,15
2172-12-25,16
2172-12-26,20
2172-12-27,22
2172-12-28,12
2172-12-29,11
2172-12-30,12
2172-12-31,9
2173-01-01,10
2173-01-02,20
2173-01-03,12
2173-01-04,15
2173-01-05,17
2173-01-06,16
2173-01-07,19
2173-01-08,14
2173-01-09,13
2173-01-10,20
2173-01-11,12
2173-01-12,13
2173-01-13,11
2173-01-14,16
2173-01-15,13
2173-01-16,15
2173-01-17,14
2173-01-18,18
2173-01-19,14
2173-01-20,16
2173-01-21,15
2173-01-22,15
2173-01-23,15
2173-01-24,12
2173-01-25,18
2173-01-26,12
2173-01-27,14
2173-01-28,15
2173-01-29,13
2173-01-30,15
2173-01-31,12
2173-02-01,9
2173-02-02,10
2173-02-03,10
2173-02-04,17
2173-02-05,23
2173-02-06,14
2173-02-07,17
2173-02-08,20
2173-02-09,13
2173-02-10,11
2173-02-11,10
2173-02-12,17
2173-02-13,15
2173-02-14,23
2173-02-15,10
2173-02-16,13
2173-02-17,21
2173-02-18,8
2173-02-19,16
2173-02-20,9
2173-02-21,18
2173-02-22,16
2173-02-23,17
2173-02-24,14
2173-02-25,16
2173-02-26,11
2173-02-27,17
2173-02-28,14
2173-03-01,16
2173-03-02,14
2173-03-03,15
2173-03-04,12
2173-03-05,16
2173-03-06,11
2173-03-07,11
2173-03-08,20
2173-03-09,6
2173-03-10,10
2173-03-11,20
2173-03-12,15
2173-03-13,17
2173-03-14,10
2173-03-15,14
2173-03-16,17
2173-03-17,15
2173-03-18,18
2173-03-19,10
2173-03-20,15
2173-03-21,12
2173-03-22,15
2173-03-23,18
2173-03-24,14
2173-03-25,16
2173-03-26,18
2173-03-27,9
2173-03-28,15
2173-03-29,7
2173-03-30,22
2173-03-31,13
2173-04-01,13
2173-04-02,16
2173-04-03,11
2173-04-04,13
2173-04-05,16
2173-04-06,7
2173-04-07,11
2173-04-08,13
2173-04-09,17
2173-04-10,12
2173-04-11,12
2173-04-12,11
2173-04-13,15
2173-04-14,15
2173-04-15,7
2173-04-16,10
2173-04-17,15
2173-04-18,15
2173-04-19,16
2173-04-20,11
2173-04-21,16
2173-04-22,10
2173-04-23,16
2173-04-24,6
2173-04-25,14
2173-04-26,10
2173-04-27,18
2173-04-28,10
2173-04-29,10
2173-04-30,17
2173-05-01,18
2173-05-02,14
2173-05-03,15
2173-05-04,11
2173-05-05,20
2173-05-06,15
2173-05-07,16
2173-05-08,10
2173-05-09,16
2173-05-10,13
2173-05-11,24
2173-05-12,17
2173-05-13,16
2173-05-14,17
2173-05-15,20
2173-05-16,13
2173-05-17,18
2173-05-18,10
2173-05-19,14
2173-05-20,19
2173-05-21,25
2173-05-22,13
2173-05-23,11
2173-05-24,14
2173-05-25,14
2173-05-26,19
2173-05-27,14
2173-05-28,19
2173-05-29,18
2173-05-30,9
2173-05-31,20
2173-06-01,11
2173-06-02,14
2173-06-03,17
2173-06-04,16
2173-06-05,17
2173-06-06,7
2173-06-07,14
2173-06-08,17
2173-06-09,8
2173-06-10,10
2173-06-11,17
2173-06-12,15
2173-06-13,10
2173-06-14,12
2173-06-15,21
2173-06-16,17
2173-06-17,11
2173-06-18,17
2173-06-19,16
2173-06-20,14
2173-06-21,12
2173-06-22,7
2173-06-23,14
2173-06-24,14
2173-06-25,12
2173-06-26,10
2173-06-27,10
2173-06-28,15
2173-06-29,10
2173-06-30,8
2173-07-01,16
2173-07-02,9
2173-07-03,9
2173-07-04,23
2173-07-05,13
2173-07-06,17
2173-07-07,11
2173-07-08,12
2173-07-09,19
2173-07-10,15
2173-07-11,8
2173-07-12,19
2173-07-13,8
2173-07-14,13
2173-07-15,12
2173-07-16,11
2173-07-17,13
2173-07-18,9
2173-07-19,16
2173-07-20,18
2173-07-21,11
2173-07-22,7
2173-07-23,12
2173-07-24,16
2173-07-25,10
2173-07-26,15
2173-07-27,11
2173-07-28,20
2173-07-29,20
2173-07-30,14
2173-07-31,19
2173-08-01,12
2173-08-02,21
2173-08-03,16
2173-08-04,16
2173-08-05,18
2173-08-06,10
2173-08-07,17
2173-08-08,16
2173-08-09,17
2173-08-10,13
2173-08-11,16
2173-08-12,18
2173-08-13,15
2173-08-14,19
2173-08-15,15
2173-08-16,16
2173-08-17,9
2173-08-18,12
2173-08-19,13
2173-08-20,10
2173-08-21,12
2173-08-22,12
2173-08-23,7
2173-08-24,4
2173-08-25,15
2173-08-26,15
2173-08-27,11
2173-08-28,22
2173-08-29,11
2173-08-30,14
2173-08-31,13
2173-09-01,10
2173-09-02,13
2173-09-03,11
2173-09-04,11
2173-09-05,6
2173-09-06,21
2173-09-07,18
2173-09-08,8
2173-09-09,21
2173-09-10,20
2173-09-11,18
2173-09-12,18
2173-09-13,9
2173-09-14,10
2173-09-15,13
2173-09-16,12
2173-09-17,22
2173-09-18,17
2173-09-19,13
2173-09-20,10
2173-09-21,15
2173-09-22,16
2173-09-23,17
2173-09-24,12
2173-09-25,16
2173-09-26,15
2173-09-27,21
2173-09-28,10
2173-09-29,19
2173-09-30,10
2173-10-01,18
2173-10-02,21
2173-10-03,19
2173-10-04,17
2173-10-05,15
2173-10-06,17
2173-10-07,16
2173-10-08,15
2173-10-09,24
2173-10-10,20
2173-10-11,12
2173-10-12,9
2173-10-13,14
2173-10-14,19
2173-10-15,17
2173-10-16,11
2173-10-17,14
2173-10-18,16
2173-10-19,18
2173-10-20,13
2173-10-21,23
2173-10-22,17
2173-10-23,14
2173-10-24,18
2173-10-25,13
2173-10-26,18
2173-10-27,11
2173-10-28,15
2173-10-29,18
2173-10-30,13
2173-10-31,12
2173-11-01,15
2173-11-02,13
2173-11-03,14
2173-11-04,24
2173-11-05,12
2173-11-06,17
2173-11-07,12
2173-11-08,11
2173-11-09,16
2173-11-10,13
2173-11-11,9
2173-11-12,15
2173-11-13,9
2173-11-14,13
2173-11-15,15
2173-11-16,13
2173-11-17,6
2173-11-18,13
2173-11-19,21
2173-11-20,15
2173-11-21,9
2173-11-22,16
2173-11-23,18
2173-11-24,16
2173-11-25,12
2173-11-26,18
2173-11-27,17
2173-11-28,18
2173-11-29,15
2173-11-30,11
2173-12-01,11
2173-12-02,14
2173-12-03,17
2173-12-04,13
2173-12-05,10
2173-12-06,18
2173-12-07,13
2173-12-08,9
2173-12-09,21
2173-12-10,17
2173-12-11,16
2173-12-12,11
2173-12-13,19
2173-12-14,11
2173-12-15,11
2173-12-16,12
2173-12-17,10
2173-12-18,17
2173-12-19,18
2173-12-20,14
2173-12-21,9
2173-12-22,15
2173-12-23,11
2173-12-24,14
2173-12-25,15
2173-12-26,11
2173-12-27,13
2173-12-28,9
2173-12-29,21
2173-12-30,19
2173-12-31,10
2174-01-01,11
2174-01-02,14
2174-01-03,13
2174-01-04,14
2174-01-05,13
2174-01-06,18
2174-01-07,14
2174-01-08,9
2174-01-09,18
2174-01-10,18
2174-01-11,14
2174-01-12,14
2174-01-13,7
2174-01-14,18
2174-01-15,19
2174-01-16,16
2174-01-17,11
2174-01-18,20
2174-01-19,14
2174-01-20,22
2174-01-21,16
2174-01-22,9
2174-01-23,21
2174-01-24,14
2174-01-25,8
2174-01-26,12
2174-01-27,10
2174-01-28,18
2174-01-29,21
2174-01-30,21
2174-01-31,15
2174-02-01,13
2174-02-02,12
2174-02-03,16
2174-02-04,14
2174-02-05,17
2174-02-06,16
2174-02-07,19
2174-02-08,14
2174-02-09,13
2174-02-10,11
2174-02-11,22
2174-02-12,17
2174-02-13,16
2174-02-14,18
2174-02-15,15
2174-02-16,11
2174-02-17,21
2174-02-18,14
2174-02-19,15
2174-02-20,20
2174-02-21,11
2174-02-22,10
2174-02-23,12
2174-02-24,15
2174-02-25,19
2174-02-26,16
2174-02-27,16
2174-02-28,15
2174-03-01,17
2174-03-02,8
2174-03-03,17
2174-03-04,9
2174-03-05,14
2174-03-06,16
2174-03-07,22
2174-03-08,13
2174-03-09,12
2174-03-10,21
2174-03-11,11
2174-03-12,16
2174-03-13,19
2174-03-14,22
2174-03-15,18
2174-03-16,19
2174-03-17,15
2174-03-18,21
2174-03-19,21
2174-03-20,14
2174-03-21,21
2174-03-22,19
2174-03-23,8
2174-03-24,13
2174-03-25,11
2174-03-26,10
2174-03-27,18
2174-03-28,20
2174-03-29,17
2174-03-30,8
2174-03-31,12
2174-04-01,13
2174-04-02,27
2174-04-03,19
2174-04-04,10
2174-04-05,15
2174-04-06,11
2174-04-07,15
2174-04-08,13
2174-04-09,11
2174-04-10,16
2174-04-11,15
2174-04-12,16
2174-04-13,11
2174-04-14,19
2174-04-15,16
2174-04-16,22
2174-04-17,13
2174-04-18,14
2174-04-19,16
2174-04-20,20
2174-04-21,19
2174-04-22,15
2174-04-23,10
2174-04-24,16
2174-04-25,13
2174-04-26,15
2174-04-27,13
2174-04-28,13
2174-04-29,17
2174-04-30,11
2174-05-01,14
2174-05-02,17
2174-05-03,17
2174-05-04,16
2174-05-05,17
2174-05-06,19
2174-05-07,8
2174-05-08,12
2174-05-09,14
2174-05-10,20
2174-05-11,18
2174-05-12,15
2174-05-13,13
2174-05-14,19
2174-05-15,13
2174-05-16,17
2174-05-17,11
2174-05-18,15
2174-05-19,13
2174-05-20,11
2174-05-21,12
2174-05-22,14
2174-05-23,18
2174-05-24,15
2174-05-25,14
2174-05-26,24
2174-05-27,11
2174-05-28,17
2174-05-29,21
2174-05-30,15
2174-05-31,18
2174-06-01,10
2174-06-02,14
2174-06-03,8
2174-06-04,16
2174-06-05,17
2174-06-06,15
2174-06-07,16
2174-06-08,16
2174-06-09,16
2174-06-10,15
2174-06-11,7
2174-06-12,15
2174-06-13,15
2174-06-14,12
2174-06-15,17
2174-06-16,14
2174-06-17,18
2174-06-18,11
2174-06-19,14
2174-06-20,17
2174-06-21,8
2174-06-22,10
2174-06-23,18
2174-06-24,14
2174-06-25,14
2174-06-26,10
2174-06-27,12
2174-06-28,15
2174-06-29,8
2174-06-30,16
2174-07-01,14
2174-07-02,12
2174-07-03,18
2174-07-04,14
2174-07-05,13
2174-07-06,16
2174-07-07,18
2174-07-08,14
2174-07-09,8
2174-07-10,12
2174-07-11,18
2174-07-12,13
2174-07-13,23
2174-07-14,10
2174-07-15,11
2174-07-16,13
2174-07-17,15
2174-07-18,16
2174-07-19,14
2174-07-20,17
2174-07-21,19
2174-07-22,14
2174-07-23,6
2174-07-24,24
2174-07-25,17
2174-07-26,12
2174-07-27,12
2174-07-28,9
2174-07-29,15
2174-07-30,19
2174-07-31,18
2174-08-01,22
2174-08-02,8
2174-08-03,12
2174-08-04,12
2174-08-05,18
2174-08-06,13
2174-08-07,19
2174-08-08,16
2174-08-09,12
2174-08-10,16
2174-08-11,13
2174-08-12,12
2174-08-13,16
2174-08-14,18
2174-08-15,23
2174-08-16,10
2174-08-17,14
2174-08-18,15
2174-08-19,15
2174-08-20,15
2174-08-21,10
2174-08-22,17
2174-08-23,15
2174-08-24,16
2174-08-25,22
2174-08-26,15
2174-08-27,21
2174-08-28,10
2174-08-29,12
2174-08-30,20
2174-08-31,15
2174-09-01,15
2174-09-02,16
2174-09-03,12
2174-09-04,19
2174-09-05,12
2174-09-06,11
2174-09-07,16
2174-09-08,17
2174-09-09,15
2174-09-10,21
2174-09-11,20
2174-09-12,16
2174-09-13,8
2174-09-14,17
2174-09-15,13
2174-09-16,20
2174-09-17,13
2174-09-18,20
2174-09-19,15
2174-09-20,21
2174-09-21,21
2174-09-22,14
2174-09-23,21
2174-09-24,22
2174-09-25,14
2174-09-26,17
2174-09-27,15
2174-09-28,11
2174-09-29,18
2174-09-30,20
2174-10-01,20
2174-10-02,22
2174-10-03,11
2174-10-04,12
2174-10-05,14
2174-10-06,16
2174-10-07,21
2174-10-08,12
2174-10-09,13
2174-10-10,14
2174-10-11,9
2174-10-12,13
2174-10-13,14
2174-10-14,16
2174-10-15,9
2174-10-16,16
2174-10-17,12
2174-10-18,13
2174-10-19,10
2174-10-20,11
2174-10-21,15
2174-10-22,17
2174-10-23,19
2174-10-24,15
2174-10-25,17
2174-10-26,13
2174-10-27,14
2174-10-28,7
2174-10-29,7
2174-10-30,23
2174-10-31,20
2174-11-01,12
2174-11-02,9
2174-11-03,11
2174-11-04,16
2174-11-05,11
2174-11-06,21
2174-11-07,21
2174-11-08,23
2174-11-09,13
2174-11-10,16
2174-11-11,18
2174-11-12,16
2174-11-13,9
2174-11-14,12
2174-11-15,20
2174-11-16,14
2174-11-17,20
2174-11-18,13
2174-11-19,17
2174-11-20,20
2174-11-21,13
2174-11-22,14
2174-11-23,12
2174-11-24,23
2174-11-25,9
2174-11-26,16
2174-11-27,11
2174-11-28,13
2174-11-29,10
2174-11-30,17
2174-12-01,14
2174-12-02,12
2174-12-03,17
2174-12-04,11
2174-12-05,15
2174-12-06,10
2174-12-07,15
2174-12-08,18
2174-12-09,15
2174-12-10,10
2174-12-11,15
2174-12-12,16
2174-12-13,10
2174-12-14,17
2174-12-15,13
2174-12-16,10
2174-12-17,10
2174-12-18,12
2174-12-19,17
2174-12-20,17
2174-12-21,19
2174-12-22,16
2174-12-23,13
2174-12-24,14
2174-12-25,14
2174-12-26,14
2174-12-27,16
2174-12-28,14
2174-12-29,16
2174-12-30,21
2174-12-31,6
2175-01-01,15
2175-01-02,11
2175-01-03,16
2175-01-04,13
2175-01-05,12
2175-01-06,17
2175-01-07,15
2175-01-08,25
2175-01-09,13
2175-01-10,15
2175-01-11,13
2175-01-12,17
2175-01-13,13
2175-01-14,14
2175-01-15,18
2175-01-16,22
2175-01-17,17
2175-01-18,16
2175-01-19,23
2175-01-20,18
2175-01-21,14
2175-01-22,25
2175-01-23,18
2175-01-24,9
2175-01-25,12
2175-01-26,14
2175-01-27,12
2175-01-28,12
2175-01-29,14
2175-01-30,17
2175-01-31,11
2175-02-01,15
2175-02-02,14
2175-02-03,8
2175-02-04,14
2175-02-05,14
2175-02-06,8
2175-02-07,17
2175-02-08,19
2175-02-09,12
2175-02-10,11
2175-02-11,9
2175-02-12,15
2175-02-13,17
2175-02-14,15
2175-02-15,9
2175-02-16,13
2175-02-17,12
2175-02-18,21
2175-02-19,16
2175-02-20,17
2175-02-21,12
2175-02-22,16
2175-02-23,12
2175-02-24,13
2175-02-25,11
2175-02-26,15
2175-02-27,19
2175-02-28,9
2175-03-01,19
2175-03-02,16
2175-03-03,13
2175-03-04,11
2175-03-05,17
2175-03-06,9
2175-03-07,13
2175-03-08,8
2175-03-09,17
2175-03-10,11
2175-03-11,21
2175-03-12,14
2175-03-13,12
2175-03-14,11
2175-03-15,11
2175-03-16,12
2175-03-17,16
2175-03-18,13
2175-03-19,15
2175-03-20,14
2175-03-21,8
2175-03-22,18
2175-03-23,19
2175-03-24,13
2175-03-25,18
2175-03-26,13
2175-03-27,23
2175-03-28,12
2175-03-29,14
2175-03-30,15
2175-03-31,11
2175-04-01,11
2175-04-02,11
2175-04-03,16
2175-04-04,15
2175-04-05,15
2175-04-06,11
2175-04-07,14
2175-04-08,10
2175-04-09,23
2175-04-10,14
2175-04-11,20
2175-04-12,13
2175-04-13,12
2175-04-14,8
2175-04-15,17
2175-04-16,10
2175-04-17,9
2175-04-18,7
2175-04-19,17
2175-04-20,18
2175-04-21,21
2175-04-22,10
2175-04-23,14
2175-04-24,12
2175-04-25,7
2175-04-26,22
2175-04-27,16
2175-04-28,18
2175-04-29,16
2175-04-30,14
2175-05-01,10
2175-05-02,10
2175-05-03,22
2175-05-04,18
2175-05-05,14
2175-05-06,16
2175-05-07,25
2175-05-08,21
2175-05-09,19
2175-05-10,8
2175-05-11,6
2175-05-12,15
2175-05-13,13
2175-05-14,13
2175-05-15,18
2175-05-16,14
2175-05-17,17
2175-05-18,18
2175-05-19,10
2175-05-20,14
2175-05-21,11
2175-05-22,12
2175-05-23,22
2175-05-24,12
2175-05-25,13
2175-05-26,16
2175-05-27,15
2175-05-28,14
2175-05-29,10
2175-05-30,16
2175-05-31,8
2175-06-01,14
2175-06-02,28
2175-06-03,11
2175-06-04,13
2175-06-05,11
2175-06-06,13
2175-06-07,14
2175-06-08,8
2175-06-09,15
2175-06-10,14
2175-06-11,23
2175-06-12,22
2175-06-13,12
2175-06-14,16
2175-06-15,9
2175-06-16,21
2175-06-17,16
2175-06-18,15
2175-06-19,19
2175-06-20,16
2175-06-21,14
2175-06-22,18
2175-06-23,8
2175-06-24,19
2175-06-25,17
2175-06-26,9
2175-06-27,24
2175-06-28,11
2175-06-29,13
2175-06-30,6
2175-07-01,19
2175-07-02,10
2175-07-03,16
2175-07-04,17
2175-07-05,21
2175-07-06,12
2175-07-07,13
2175-07-08,21
2175-07-09,13
2175-07-10,11
2175-07-11,15
2175-07-12,17
2175-07-13,22
2175-07-14,13
2175-07-15,11
2175-07-16,13
2175-07-17,8
2175-07-18,16
2175-07-19,13
2175-07-20,13
2175-07-21,17
2175-07-22,14
2175-07-23,11
2175-07-24,12
2175-07-25,11
2175-07-26,17
2175-07-27,15
2175-07-28,16
2175-07-29,17
2175-07-30,19
2175-07-31,8
2175-08-01,19
2175-08-02,14
2175-08-03,11
2175-08-04,18
2175-08-05,19
2175-08-06,8
2175-08-07,19
2175-08-08,13
2175-08-09,17
2175-08-10,12
2175-08-11,9
2175-08-12,12
2175-08-13,20
2175-08-14,15
2175-08-15,19
2175-08-16,13
2175-08-17,16
2175-08-18,20
2175-08-19,11
2175-08-20,11
2175-08-21,13
2175-08-22,17
2175-08-23,15
2175-08-24,15
2175-08-25,16
2175-08-26,12
2175-08-27,15
2175-08-28,17
2175-08-29,12
2175-08-30,12
2175-08-31,10
2175-09-01,19
2175-09-02,20
2175-09-03,15
2175-09-04,12
2175-09-05,17
2175-09-06,19
2175-09-07,16
2175-09-08,16
2175-09-09,17
2175-09-10,22
2175-09-11,13
2175-09-12,14
2175-09-13,22
2175-09-14,11
2175-09-15,18
2175-09-16,12
2175-09-17,15
2175-09-18,13
2175-09-19,13
2175-09-20,10
2175-09-21,23
2175-09-22,13
2175-09-23,11
2175-09-24,13
2175-09-25,9
2175-09-26,17
2175-09-27,14
2175-09-28,16
2175-09-29,21
2175-09-30,14
2175-10-01,12
2175-10-02,14
2175-10-03,18
2175-10-04,15
2175-10-05,10
2175-10-06,15
2175-10-07,10
2175-10-08,18
2175-10-09,21
2175-10-10,20
2175-10-11,9
2175-10-12,13
2175-10-13,22
2175-10-14,24
2175-10-15,17
2175-10-16,10
2175-10-17,12
2175-10-18,19
2175-10-19,11
2175-10-20,19
2175-10-21,15
2175-10-22,15
2175-10-23,17
2175-10-24,15
